formula,target
Cu14Si15.1Pd70.9,1.0
Cu16.5Si16.5Pd67,1.0
Cu20.9Si16.5Pd62.6,1.0
Cu26.7Si16.5Pd56.8,0.0
Cu2Ag2Ge,1.0
Cu2Ni37P11,1.0
Cu2Si17.25Pd80.75,1.0
Cu3.5Si16.5Pd80,1.0
Cu37.5Ag37.5Ge25,1.0
Cu38.75Ag38.75Ge22.5,1.0
Cu3Ni17P5,1.0
Cu3Ni36P11,1.0
Cu3Ni37P10,1.0
Cu3Ni38P9,1.0
Cu3Ni73P24,0.0
Cu3Ni80B17,1.0
Cu3Ni81P16,0.0
Cu4Ni35P11,1.0
Cu4Si16.5Pd79.5,1.0
Cu4Si16.9Pd79.1,1.0
Cu4Si9Pd37,1.0
Cu5(Ni4P)9,1.0
Cu5.8Si19.5Pd74.7,1.0
Cu5.9Si17.5Pd76.6,1.0
Cu5.9Si18.5Pd75.6,1.0
Cu52.8Ni27.2P20,1.0
Cu5Ni34P11,1.0
Cu6(SiPd3)11,1.0
Cu6.7Si16.5Pd76.8,1.0
Cu61.6Ni18.4P20,1.0
Cu67Ni17P16,1.0
Cu69Ni13P18,1.0
Cu73Ni11P16,1.0
Cu78.5Ag14P7.5,0.0
Cu7Ni33P10,0.0
Cu7Ni34P9,0.0
Cu7Si17Pd76,1.0
Cu7Si20Pd73,1.0
Cu80.3Ag12.2P7.5,1.0
Cu80.5Ag10.5P9,0.0
Cu80.8Ag12.2P7,1.0
Cu81.5Ag10.5P8,1.0
Cu81.9Ag10.5P7.6,1.0
Cu82.5Ag10.5P7,1.0
Cu82.5Ag9P8.5,0.0
Cu83.5Ag8.9P7.6,1.0
Cu84.5Ag7P8.5,0.0
Cu84.5Ag9P6.5,0.0
Cu84Ag9P7,1.0
Cu85.2Ag7.1P7.7,1.0
Cu85.5Ag7.5P7,1.0
Cu86Ag7.5P6.5,0.0
Cu87Ag5.5P7.5,0.0
Cu9Si16Pd75,1.0
CuNi37P12,0.0
CuNi38P11,1.0
CuNi40P9,1.0
CuNi41P8,0.0
CuNi7P2,1.0
CuNi83P16,0.0
CuSi2Pd7,1.0
Dy42Zr5Fe3,0.0
Dy44Zr5Fe,1.0
Er67.5B10Au22.5,1.0
Fe(CuAg)2,0.0
Fe1.7Si16.5Pd81.8,1.0
Fe10Si16.5Pd73.5,1.0
Fe12.3Ni64.7B23,1.0
Fe12.5Si16.5Pd71,1.0
Fe12.5Si6B81.5,0.0
Fe12Ag13,0.0
Fe13Cu47Ag40,0.0
Fe13Ni2B5,1.0
Fe13Si20Pd67,1.0
Fe13Si3B4,1.0
Fe13Si3C4,1.0
Fe13Si4C3,1.0
Fe13Si5C2,1.0
Fe14(SiB)3,1.0
Fe14(SiC)3,1.0
Fe14Cu55Ag31,0.0
Fe15B2Mo3,1.0
Fe15B4Mo,1.0
Fe15CoB4,1.0
Fe15Cu22Ag13,0.0
Fe15Cu3B2,0.0
Fe15CuB4,0.0
Fe15Ni3B2,0.0
Fe15NiB4,1.0
Fe15P2C3,1.0
Fe15P3C2,1.0
Fe15P4C,1.0
Fe15Si16.5Pd68.5,0.0
Fe15Si2B3,1.0
Fe15SiB4,1.0
Fe16B3C,1.0
Fe16B3P,1.0
Fe16Cu5B4,0.0
Fe16GeB3,1.0
Fe16P3C,1.0
Fe16PC3,0.0
Fe16Si3B,1.0
Fe16SiB3,1.0
Fe17(Cu5Ag6)3,0.0
Fe17B2C,1.0
Fe17B3Mo5,1.0
Fe17Ni5B3,1.0
Fe17NiB2,1.0
Fe18.5Ni54.5B27,1.0
Fe18B2Mo5,0.0
Fe18B5Mo2,1.0
Fe18B5W2,1.0
Fe18Ni53B29,1.0
Fe18Ni5B2,0.0
Fe18Si4B3,1.0
Fe19(B2Mo)2,1.0
Fe19(BMo)3,1.0
Fe19.5Ni58.5B22,1.0
Fe19B,0.0
Fe19B5Mo,1.0
Fe19B5P,1.0
Fe19B6,1.0
Fe19BMo5,0.0
Fe19CoB5,1.0
Fe19Ni21B10,1.0
Fe19WC5,0.0
Fe20.5Ni60.5B19,1.0
Fe20B2P3,1.0
Fe20B3P2,1.0
Fe20B4C,1.0
Fe20B4P,1.0
Fe20BF4,0.0
Fe20BP4,1.0
Fe20Cu11Ag19,1.0
Fe20Cu49Ag31,0.0
Fe20Si2B3,1.0
Fe20Si2P3,1.0
Fe20SiP4,1.0
Fe21B4,1.0
Fe21BMo3,0.0
Fe21Co62B17,1.0
Fe21Cu15Ag14,1.0
Fe21Cu6Ag23,1.0
Fe21Ni21B8,1.0
Fe21Ni62.5B16.5,1.0
Fe21Ni62B17,1.0
Fe22B3,1.0
Fe22BMo2,0.0
Fe22Cu29Ag49,0.0
Fe22Ni59B19,1.0
Fe23Cu27,0.0
Fe23Ni60B17,1.0
Fe25Ni59B16,1.0
Fe27Cu51Ag22,0.0
Fe29.5Ni50.5B20,1.0
Fe29Ag21,0.0
Fe29B7F14,0.0
Fe29Co54B17,1.0
Fe29Cu71,0.0
Fe2Co2B,1.0
Fe2CuAg,0.0
Fe2Ni2P,1.0
Fe30B19F,1.0
Fe31.5Ni50.5B18,1.0
Fe31Cu10B9,0.0
Fe31Mo10C9,1.0
Fe31W10C9,0.0
Fe32.5Ni50.5B17,1.0
Fe33.5Ni50.5B16,1.0
Fe33Ag67,0.0
Fe33B7Mo10,1.0
Fe33Cu10B7,0.0
Fe33Mo8C9,1.0
Fe33Ni10B7,1.0
Fe33Ni50B17,1.0
Fe33Ni5B12,1.0
Fe33W10C7,0.0
Fe33W6C11,1.0
Fe33W7C10,1.0
Fe33W8C9,0.0
Fe34W5C11,1.0
Fe35(B2Mo3)3,1.0
Fe35(Mo2C3)3,1.0
Fe35(Si3B2)3,1.0
Fe35(W2C3)3,0.0
Fe35W8C7,0.0
Fe36.5Ni36.5B27,1.0
Fe36Cu13Ag51,0.0
Fe36Ni5B9,1.0
Fe36Si5B9,1.0
Fe37(Cu2Ag)21,0.0
Fe37B4Mo9,0.0
Fe37Cu41Ag22,0.0
Fe37Cu63,0.0
Fe37Mo4C9,1.0
Fe37Ni10B3,0.0
Fe37Ni37B26,1.0
Fe37Ni5B8,1.0
Fe37Si5B8,1.0
Fe37W4C9,0.0
Fe37W6C7,0.0
Fe38(CuAg)31,1.0
Fe38(Mo3C)3,1.0
Fe38Cu5B7,0.0
Fe38Ni5B7,1.0
Fe39Ag61,0.0
Fe39B10Mo,1.0
Fe39B11,1.0
Fe39B5F6,1.0
Fe39B5Mo6,1.0
Fe39B6Mo5,1.0
Fe39B7Mo4,1.0
Fe39BMo10,0.0
Fe39Cu5B6,0.0
Fe39Ni39B22,1.0
Fe39Ni42B19,1.0
Fe39Ni5B6,1.0
Fe39Si2B9,1.0
Fe39Si4B7,1.0
Fe39SiB10,1.0
Fe39W2C9,0.0
Fe39W4C7,0.0
Fe39W6C5,0.0
Fe3Ag7,0.0
Fe3Co5B2,1.0
Fe3CoB,1.0
Fe3Cu7,0.0
Fe3Ni13B4,1.0
Fe3Ni5B2,1.0
Fe3Ni5P2,1.0
Fe3Ni77P20,1.0
Fe3NiB,1.0
Fe3NiP,1.0
Fe4.2Si16.5Pd79.3,1.0
Fe40B3P7,1.0
Fe40B9C,1.0
Fe40B9P,1.0
Fe40B9Pd,1.0
Fe40BMo9,0.0
Fe40Cu31Ag29,0.0
Fe40Si3P7,1.0
Fe40SiB9,1.0
Fe40SiP9,1.0
Fe41(B2P)3,1.0
Fe41(BMo2)3,0.0
Fe41(BP2)3,1.0
Fe41(SiB2)3,1.0
Fe41B4P5,1.0
Fe41B5Mo4,1.0
Fe41B8F,1.0
Fe41B9,1.0
Fe41Cu30Ag29,1.0
Fe41Cu5B4,0.0
Fe41Ni41B18,1.0
Fe41Ni42B17,1.0
Fe41Ni5B4,0.0
Fe41SiB8,1.0
Fe41W2C7,0.0
Fe41W4C5,0.0
Fe42B33N25,1.0
Fe42B3Mo5,0.0
Fe42Cu31Ag27,0.0
Fe42Cu41Ag17,0.0
Fe42Cu5B3,0.0
Fe42SiB7,1.0
Fe43B2Mo5,0.0
Fe43B3Mo4,0.0
Fe43B7,1.0
Fe43Ni40B17,1.0
Fe43Ni5B2,0.0
Fe43W4C3,0.0
Fe44BMo5,0.0
Fe44Ni5B,0.0
Fe45BMo4,0.0
Fe45Cu31Ag24,0.0
Fe45W2C3,0.0
Fe46.2Ni30.8B23,1.0
Fe48Ni35B17,1.0
Fe4B,1.0
Fe4Cu15Ag31,0.0
Fe4Ni16P5,1.0
Fe4P,1.0
Fe5.1Si16.8Pd78.1,1.0
Fe50Co33B17,1.0
Fe50Ni33B17,1.0
Fe51Cu23Ag26,0.0
Fe51Cu38Ag11,0.0
Fe53Ni30B17,1.0
Fe54.5Ni18.5B27,1.0
Fe54Ni29B17,1.0
Fe55Cu32Ag13,0.0
Fe56Ni19B25,1.0
Fe57Ni19B24,1.0
Fe57Ni25B18,1.0
Fe58.5Ni20B21.5,1.0
Fe59B10F31,0.0
Fe59Mo17C24,1.0
Fe5Co3B2,1.0
Fe5Cu16Ag29,0.0
Fe5Ni11P4,1.0
Fe5Ni3B2,1.0
Fe6.7Si16.5Pd76.8,1.0
Fe60.1Ni16.9B23,1.0
Fe60B7F33,0.0
Fe61.5Ni22B16.5,1.0
Fe61B39,1.0
Fe61Co22B17,1.0
Fe61Ni20B19,1.0
Fe61Ni25B14,1.0
Fe63B37,1.0
Fe63Cu20Ag17,0.0
Fe63Mo17C20,1.0
Fe63Ni20B17,1.0
Fe63Ni25B12,0.0
Fe65B17.5F17.5,1.0
Fe65B22.5F12.5,1.0
Fe65B31.5F3.5,1.0
Fe66.4Ni16.6B17,1.0
Fe67(Ni5B6)3,1.0
Fe67.5Si10B22.5,1.0
Fe67.5Si12.5B20,1.0
Fe67.5Si17.5B15,1.0
Fe67Cu10Ag23,0.0
Fe67Mo17C16,1.0
Fe67Ni25B8,0.0
Fe67Si13B20,1.0
Fe69B16Mo15,1.0
Fe69Cu15B16,0.0
Fe69Ni15B16,1.0
Fe69Ni25B6,0.0
Fe6Co77B17,1.0
Fe6Cu19,0.0
Fe70Si12.5B17.5,1.0
Fe70Si12.5C17.5,1.0
Fe70Si13B17,1.0
Fe70Si17.5B12.5,1.0
Fe70Si17.5C12.5,1.0
Fe71Cu15B14,0.0
Fe71Mo17C12,1.0
Fe71Ni15B14,1.0
Fe71Ni25B4,0.0
Fe71Si7B22,1.0
Fe72(SiB3)7,1.0
Fe72.5P10C17.5,1.0
Fe72.5P15C12.5,1.0
Fe72.5P17.5C10,1.0
Fe72.5P20C7.5,1.0
Fe72.5Si10B17.5,1.0
Fe72.5Si12.5B15,1.0
Fe72.5Si17.5B10,1.0
Fe72.5Si5B22.5,1.0
Fe73(B4Mo5)3,1.0
Fe73(Cu5B4)3,0.0
Fe73(Ni5B4)3,1.0
Fe73(SiB8)3,0.0
Fe73Co10B17,1.0
Fe73Ni10B17,1.0
Fe73Ni25B2,0.0
Fe73Si9.5B17.5,1.0
Fe73W10C17,0.0
Fe74.5Si10.5B15,1.0
Fe74.5Si18B7.5,0.0
Fe74.8Si13B12.2,1.0
Fe74Mo9P17,1.0
Fe75B11P14,0.0
Fe75B19P6,0.0
Fe75B21P4,1.0
Fe75Mo17C8,1.0
Fe75P17.5C7.5,1.0
Fe75P7.5C17.5,1.0
Fe75Si12.5B12.5,1.0
Fe75Si12B13,1.0
Fe75Si13B12,1.0
Fe75Si17.5B7.5,1.0
Fe75Si3B22,1.0
Fe75Si7.5B17.5,1.0
Fe76(P5C3)3,1.0
Fe76Mo7P17,1.0
Fe76Ni5B19,1.0
Fe77.5B22.5,1.0
Fe77.5P16C6.5,1.0
Fe77.5P17.5C5,1.0
Fe77.5P7.5C15,1.0
Fe77.5Si10B12.5,1.0
Fe77.5Si12.5B10,1.0
Fe77.5Si13.5B9,1.0
Fe77.5Si5B17.5,1.0
Fe77B10F13,1.0
Fe77B15P8,1.0
Fe77B17P6,1.0
Fe77B19P4,0.0
Fe77B20Mo3,1.0
Fe77Cu5B18,0.0
Fe77Ni15B8,0.0
Fe77Ni5B18,1.0
Fe77P15C8,1.0
Fe77Si11B12,1.0
Fe78.5B20F1.5,1.0
Fe78.5P15C6.5,1.0
Fe78.5Si9B12.5,1.0
Fe78B9P13,1.0
Fe78Si15B7,1.0
Fe78Si7.5B14.5,1.0
Fe78Si7B15,1.0
Fe79(B2C)7,1.0
Fe79(B2Mo5)3,0.0
Fe79(B2P)7,1.0
Fe79(B3P4)3,1.0
Fe79(B4C3)3,1.0
Fe79(BP2)7,1.0
Fe79(BP6)3,1.0
Fe79(Cu5B2)3,0.0
Fe79(W2C)7,0.0
Fe79.5Cu0.5B20,1.0
Fe79.5Si3.5B17,1.0
Fe79B10F11,1.0
Fe79B10P11,1.0
Fe79B11P10,1.0
Fe79B16P5,1.0
Fe79B17P4,1.0
Fe79B20Mo,1.0
Fe79B21,1.0
Fe79B8P13,1.0
Fe79Co4B17,1.0
Fe79CuB20,0.0
Fe7B2Mo,1.0
Fe7BMo2,1.0
Fe7Ni2B,0.0
Fe7Ni76B17,1.0
Fe7Ni7B6,1.0
Fe7Ni9B4,1.0
Fe7Ni9P4,1.0
Fe7NiB2,1.0
Fe7Si2C,1.0
Fe7SiB2,1.0
Fe7SiC2,1.0
Fe7WC2,0.0
Fe80.5B17Mo2.5,1.0
Fe80.5B17W2.5,1.0
Fe80B11C9,1.0
Fe80B11P9,1.0
Fe80B13C7,1.0
Fe80B17P3,0.0
Fe80B7P13,1.0
Fe80B9P11,1.0
Fe80Co3B17,1.0
Fe80Ni3B17,1.0
Fe80P12.5C7.5,1.0
Fe80P13C7,1.0
Fe80P17.5C2.5,1.0
Fe80P7.5C12.5,1.0
Fe80Si10.5P9.5,1.0
Fe80Si11B9,0.0
Fe80Si2.5B17.5,1.0
Fe80Si2.5P17.5,1.0
Fe80Si7.5B12.5,1.0
Fe80Si7P13,1.0
Fe80Si9P11,1.0
Fe81.5B18.5,1.0
Fe81.5Cu0.5B18,1.0
Fe81.5Cu1.5B17,1.0
Fe81.5Si12.5B6,0.0
Fe81.5Si4B14.5,1.0
Fe81B10C9,1.0
Fe81B10P9,1.0
Fe81B12Mo7,1.0
Fe81B12W7,1.0
Fe81B14P5,1.0
Fe81B16C3,1.0
Fe81B16P3,1.0
Fe81B17F2,1.0
Fe81B4Mo15,0.0
Fe81B7P12,1.0
Fe81B9P10,1.0
Fe81Co2B17,1.0
Fe81Cu3B16,0.0
Fe81CuB18,0.0
Fe81Ni3B16,1.0
Fe81Si4B15,1.0
Fe82(BP)9,1.0
Fe82.5B17.5,1.0
Fe82.5P12.5C5,0.0
Fe82.5P15C2.5,1.0
Fe82.5P7.5C10,0.0
Fe82.5Si5B12.5,1.0
Fe82B11C7,1.0
Fe82B7P11,1.0
Fe82CoB17,1.0
Fe82Si5B13,1.0
Fe82SiB17,1.0
Fe83.5Si6.5B10,0.0
Fe83B10C7,1.0
Fe83B10P7,1.0
Fe83B12C5,1.0
Fe83B12Mo5,1.0
Fe83B12P5,1.0
Fe83B14C3,1.0
Fe83B2.3P14.7,1.0
Fe83B2Mo15,0.0
Fe83B5P12,1.0
Fe83B6P11,1.0
Fe83B8P9,1.0
Fe83Cu3B14,0.0
Fe83Cu5B12,0.0
Fe83CuB16,0.0
Fe83Ni15B2,0.0
Fe83Ni3B14,1.0
Fe83Ni5B12,0.0
Fe83NiB16,1.0
Fe83Si2B15,1.0
Fe83Si4B13,1.0
Fe83Si5B12,1.0
Fe83Si7B10,0.0
Fe83Si8B9,0.0
Fe83SiB16,1.0
Fe84B7P9,0.0
Fe84Si3B13,1.0
Fe84SiB15,1.0
Fe85(CuB4)3,0.0
Fe85(NiB4)3,0.0
Fe85.5Cu0.5B14,1.0
Fe85B11P4,0.0
Fe85B8C7,1.0
Fe85CuB14,0.0
Fe85NiB14,1.0
Fe85P7.5C7.5,0.0
Fe86(BC)7,1.0
Fe86.5Cu0.5B13,1.0
Fe87B13,1.0
Fe87Cu3B10,0.0
Fe87CuB12,0.0
Fe87Ni5B8,0.0
Fe87NiB12,0.0
Fe89B6F5,0.0
Fe89Cu3B8,0.0
Fe89Cu5B6,0.0
Fe89Ni3B8,0.0
Fe89Ni5B6,0.0
Fe89NiB10,0.0
Fe8BC,1.0
Fe8BMo,1.0
Fe8BP,1.0
Fe8CuB,0.0
Fe8GeB,1.0
Fe8NiB,1.0
Fe8PC,1.0
Fe8SiB,1.0
Fe8SiP,1.0
Fe9(BN)8,1.0
Fe91(CuB2)3,0.0
Fe91B9,1.0
Fe91CuB8,0.0
Fe91Ni5B4,0.0
Fe93B2Mo5,0.0
Fe93NiB6,0.0
FeAg,0.0
FeB5Mo14,1.0
FeB5W14,1.0
FeCo14B5,1.0
FeCo7B2,1.0
FeCu33Ag16,0.0
FeNi,1.0
FeNi14B5,1.0
FeNi15P4,1.0
FeNi3B,1.0
FeNi3P,1.0
FeNi79P20,1.0
FeNi7P2,1.0
Ga4Fe79B17,1.0
Ga6Fe77B17,1.0
Ga8Fe75B17,1.0
Gd0.3Zr10Fe89.7,1.0
Gd11Al5Ni4,1.0
Gd11Al9,1.0
Gd12.9Co73Mo14.1,1.0
Gd14Co70.6Mo15.4,1.0
Gd14Si11,1.0
Gd19.4Co72.8Mo7.8,1.0
Gd2(Al5Ni)3,1.0
Gd2Al17Ni,1.0
Gd2Al23,1.0
Gd2Al7Ni,0.0
Gd33.3Al33.4Fe33.3,1.0
Gd3Al13Cu4,1.0
Gd3Al14Ni3,1.0
Gd3Al16Ni,0.0
Gd3Al17,0.0
Gd3Al2,1.0
Gd3Al47,0.0
Gd3Au,1.0
Gd3Zr5Fe42,0.0
Gd5(Al14Ni)3,1.0
Gd5.5Al89Fe5.5,1.0
Gd5Al37Ni8,1.0
Gd5Al83Ni12,1.0
Gd5Al87Ni8,1.0
Gd6.4Al87.2Fe6.4,1.0
Gd67.5B10Au22.5,1.0
Gd7(Al29Ni2)3,1.0
Gd7.3Al85.4Fe7.3,1.0
Gd8.2Al83.6Fe8.2,1.0
Gd9.1Al81.8Fe9.1,1.0
Gd9Al11,1.0
Gd9Al85Ni6,1.0
GdAl,1.0
GdAl15Ni4,0.0
GdAl17Ni2,1.0
GdAl18Ni,1.0
GdAl3Ni,0.0
GdAl7Ni2,1.0
GdAl8Fe,1.0
GdZr5Fe44,1.0
Ge21Pd79,1.0
Hf(Cu2Ni)3,0.0
Hf(CuNi)2,1.0
Hf(CuNi2)3,0.0
Hf10Cu7Ni3,1.0
Hf10Nb7Si3,1.0
Hf11(Cu2Ni)3,1.0
Hf11(CuNi2)3,1.0
Hf11(V2Si)3,1.0
Hf11Cu5Ni4,1.0
Hf11Fe54.9O34.1,0.0
Hf11TaFe38,1.0
Hf12.2Fe51.5O36.3,0.0
Hf12Nb5Si3,1.0
Hf12V5Si3,1.0
Hf13.7Fe50.2O36.1,1.0
Hf13Cu4Ni3,1.0
Hf13Nb4Si3,1.0
Hf13V4Si3,1.0
Hf14(NbSi)3,1.0
Hf14(VSi)3,1.0
Hf15.2Zr60.8Fe24,1.0
Hf15Cu2Ni3,1.0
Hf15Nb2Si3,1.0
Hf15V2Si3,1.0
Hf16NbSi3,1.0
Hf16VSi3,1.0
Hf17Si3,1.0
Hf19(TaFe8)9,1.0
Hf2(Zr5Si)3,1.0
Hf2.1Fe88.4O9.5,0.0
Hf21Nb22Cu57,1.0
Hf22.8Zr53.2Fe24,1.0
Hf23Nb20Cu57,1.0
Hf25Zr32Be43,1.0
Hf2Cu2Ni,1.0
Hf2Cu3,1.0
Hf2Cu3Ni5,1.0
Hf2Cu5Ni3,1.0
Hf2Cu7Ni,0.0
Hf2CuNi2,1.0
Hf2CuNi7,1.0
Hf2Ni3,1.0
Hf32.3Nb25Cu42.7,1.0
Hf33Nb10Cu57,1.0
Hf34.2Zr41.8Fe24,1.0
Hf34.4Nb20Cu45.6,1.0
Hf36.6Nb15Cu48.4,1.0
Hf3Cu2,1.0
Hf3Cu2Ni5,1.0
Hf3Cu3Ni4,1.0
Hf3Cu5Ni2,1.0
Hf3Cu6Ni,1.0
Hf3Cu7,1.0
Hf3CuNi,1.0
Hf3CuNi6,1.0
Hf4(CuNi)3,1.0
Hf40.9Nb5Cu54.1,1.0
Hf41Nb44Si15,1.0
Hf42Nb43Si15,1.0
Hf42NbCu57,1.0
Hf43(Nb14Si5)3,1.0
Hf46(Nb13Si5)3,1.0
Hf47Nb38Si15,1.0
Hf48Nb37Si15,1.0
Hf49(Nb12Si5)3,1.0
Hf4Cu5Ni,1.0
Hf4CuNi5,1.0
Hf4Ta31Fe65,1.0
Hf4TaFe5,1.0
Hf4Zr13Si3,1.0
Hf51Nb34Si15,1.0
Hf51V34Si15,1.0
Hf53Nb32Si15,1.0
Hf53V32Si15,1.0
Hf54V31Si15,1.0
Hf54Zr3Be43,1.0
Hf56Nb29Si15,1.0
Hf57V28Si15,1.0
Hf59V26Si15,1.0
Hf5Cu2Ni3,1.0
Hf5Cu3Ni2,1.0
Hf5Cu4Ni,1.0
Hf5CuNi4,1.0
Hf5Zr52Be43,1.0
Hf61(V8Si5)3,1.0
Hf62V23Si15,1.0
Hf63Nb22Si15,1.0
Hf63V22Si15,1.0
Hf64(Nb7Si5)3,1.0
Hf64(V7Si5)3,1.0
Hf66Nb19Si15,1.0
Hf66V19Si15,1.0
Hf67(Co8Si3)3,1.0
Hf67(Nb6Si5)3,1.0
Hf67(V6Si5)3,1.0
Hf67Co33,1.0
Hf67Ni33,1.0
Hf68V17Si15,1.0
Hf69V16Si15,1.0
Hf6Cu3Ni,1.0
Hf6CuNi3,1.0
Hf6Zr11Si3,1.0
Hf7(Fe27B4)3,1.0
Hf7.6Zr68.4Fe24,1.0
Hf71Nb14Si15,1.0
Hf71V14Si15,1.0
Hf72Nb13Si15,1.0
Hf72V13Si15,1.0
Hf73(Nb4Si5)3,1.0
Hf73(V4Si5)3,1.0
Hf74Nb11Si15,1.0
Hf74V11Si15,1.0
Hf76(Nb3Si5)3,1.0
Hf76(V3Si5)3,1.0
Hf77V8Si15,1.0
Hf79(Nb2Si5)3,1.0
Hf79(V2Si5)3,1.0
Hf7Cu2Ni,1.0
Hf7Cu3,1.0
Hf7CuNi2,1.0
Hf7Fe77B16,1.0
Hf7Fe85B8,1.0
Hf7Ni3,1.0
Hf8(Nb3Si)3,1.0
Hf81Nb4Si15,1.0
Hf81V4Si15,1.0
Hf82(NbSi5)3,1.0
Hf83Nb2Si15,1.0
Hf83V2Si15,1.0
Hf84NbSi15,1.0
Hf84VSi15,1.0
Hf8CuNi,0.0
Hf9.8Fe87.9B2.3,1.0
Hf9Cu6Ni5,1.0
Hf9Cu7Ni4,1.0
Hf9Cu8Ni3,1.0
Hf9Nb8Si3,1.0
HfCu,1.0
HfCu2Ni7,0.0
HfCu3Ni,1.0
HfCu5Ni4,0.0
HfCu7Ni2,0.0
HfCuNi3,1.0
HfNi,1.0
HfTa4Fe5,1.0
Ho(Fe5B)4,1.0
Ho2Fe19B4,1.0
La(Al2Ni)3,0.0
La(Al6Ni)7,1.0
La(AlCu)2,0.0
La(AlCu2)3,0.0
La(Mg2Cu)3,1.0
La(Mg2Ni)3,1.0
La(MgNi)2,1.0
La10Al3Ni7,1.0
La10Al7Ni3,1.0
La11(Al2Cu)3,1.0
La11(Al2Ni)3,1.0
La11(AlNi2)3,1.0
La11Al2Ni7,1.0
La11Al4Cu5,1.0
La11Al4Ni5,1.0
La11Al5Au4,1.0
La11Al5Cr4,1.0
La11Al5Cu4,1.0
La11Al5Ni4,1.0
La11Al5Zn4,1.0
La11Al7Cu2,1.0
La11Al7Ni2,1.0
La11Al8Ni,1.0
La11AlNi8,1.0
La11Mn4Al5,1.0
La12Al3Cu5,1.0
La12Al3Ni5,1.0
La12Al5Cu3,1.0
La12Al5Ni3,1.0
La12Al7Ni,1.0
La12Mg5Ni8,1.0
La12Ni13,1.0
La13(Al25Ni4)3,1.0
La13(Al27Ni2)3,1.0
La13Al3Ni4,1.0
La13Al5Cu2,1.0
La13Al6Ni,1.0
La13Al71Ni16,1.0
La13Al73Ni14,1.0
La13Al77Ni10,1.0
La13Al85Ni2,1.0
La13AlNi6,1.0
La14(AlNi)3,1.0
La14Al69Ni17,1.0
La15Al3Ni2,1.0
La15Al4Ni,1.0
La15AlNi4,1.0
La16Al3Ni,1.0
La16Al3Ni31,1.0
La17AlNi2,1.0
La18Al65Ni17,1.0
La2(Al5Ni)3,1.0
La2(CuAu)9,1.0
La2(Mg5Cu)3,0.0
La20Al21Ni59,1.0
La20AlNi29,1.0
La21Al28Ni,1.0
La21AlNi28,1.0
La22Al19Ni59,1.0
La24Al59Ni17,1.0
La26Al15Ni59,1.0
La26Al57Ni17,1.0
La27Al9Ni64,1.0
La28Al55Ni17,1.0
La2Al16Ni7,1.0
La2Al17Cu,1.0
La2Al23,1.0
La2Al2Ni,1.0
La2Al3,0.0
La2Al3Ni5,1.0
La2Al5Cu3,0.0
La2Al5Ni3,1.0
La2Al7Ni,0.0
La2AlCu,1.0
La2AlCu7,0.0
La2AlNi,1.0
La2AlNi2,1.0
La2AlNi7,0.0
La2Mg13Zn5,1.0
La2Mg17Ni,0.0
La2Mg2Cu,1.0
La2Mg2Ni,0.0
La2Mg37Zn11,1.0
La2Mg3Cu5,1.0
La2Mg5Cu3,1.0
La2Mg5Ni3,1.0
La2Mg7Ni,1.0
La2MgCu2,0.0
La2Ni3,0.0
La3(Mg10Ni)2,1.0
La32Al53Ni15,1.0
La34Al53Ni13,1.0
La36Al53Ni11,1.0
La37(Al19Ni2)3,1.0
La37Al53Ni10,1.0
La37Al55Ni8,1.0
La39Al2Ni59,1.0
La3Al14Ni3,0.0
La3Al15Ni2,0.0
La3Al15Ni7,1.0
La3Al2,1.0
La3Al2Cu5,1.0
La3Al2Ni5,1.0
La3Al33Ni14,1.0
La3Al3Cu4,1.0
La3Al3Ni4,1.0
La3Al44Ni3,1.0
La3Al4Cu3,0.0
La3Al4Ni3,1.0
La3Al5Ni2,1.0
La3Al6Ni11,0.0
La3Al7,0.0
La3Al8Ni9,0.0
La3AlCu6,0.0
La3AlNi6,1.0
La3Cu2,0.0
La3Fe81B16,1.0
La3Mg11Ni6,1.0
La3Mg12Ni5,1.0
La3Mg13Ni4,1.0
La3Mg14Cu3,0.0
La3Mg15Ni2,1.0
La3Mg16Ni,0.0
La3Mg2Cu5,0.0
La3Mg3Cu4,1.0
La3Mg3Ni4,1.0
La3Mg4Cu3,1.0
La3Mg4Ni3,1.0
La3Mg5Cu2,1.0
La3Mg5Ni2,1.0
La3Mg72Zn25,1.0
La3Ni2,1.0
La3Zr5Fe42,1.0
La4(AlNi)3,1.0
La43Al4Ni3,1.0
La43Al57,1.0
La49AlNi50,1.0
La4Al,1.0
La4Al45Ni,1.0
La4Al5Cu,0.0
La4Al5Ni11,1.0
La4AlCu5,0.0
La4AlNi5,1.0
La4Cu,0.0
La4Mg11Cu5,1.0
La4Mg11Ni5,1.0
La4Mg13Ni3,1.0
La4Mg5Cu,0.0
La4Mg7Ni9,1.0
La4Mg9Ni7,1.0
La4Ni,1.0
La5(Al2Ni3)3,1.0
La5(AlNi4)3,0.0
La5(Mg3Ni2)3,1.0
La5Al13Ni2,0.0
La5Al14Ni,0.0
La5Al2Ni3,1.0
La5Al3Cu2,1.0
La5Al3Ni2,1.0
La5Al44Ni,1.0
La5Al4Ni,1.0
La5Al7Ni8,1.0
La5Al87Ni8,1.0
La5AlNi4,1.0
La5Mg3Cu2,0.0
La6(AlNi)7,1.0
La62.5Cu37.5,1.0
La63Cu37,1.0
La6Al13Ni,0.0
La6Al3Cu,1.0
La6Al3Ni,1.0
La6Al3Ni11,1.0
La6Al85Ni9,1.0
